id,description,category,standard,active
14133.0,CINARIZINA,Medicamentos Ambulatorios,PDSS 10.0,1
14134.0,CIPROFIBRATO,Medicamentos Ambulatorios,PDSS 10.0,1
14135.0,CIPROFLOXACINO,Medicamentos Ambulatorios,PDSS 10.0,1
14136.0,CIPROTERONA,Medicamentos Ambulatorios,PDSS 10.0,1
14137.0,CISAPRIDE,Medicamentos Ambulatorios,PDSS 10.0,1
14138.0,CISPLATINO,Medicamentos Ambulatorios,PDSS 10.0,1
14139.0,CITALOPRAM,Medicamentos Ambulatorios,PDSS 10.0,1
14140.0,CITARABINA,Medicamentos Ambulatorios,PDSS 10.0,1
14141.0,CITICOLINA,Medicamentos Ambulatorios,PDSS 10.0,1
14143.0,CITRATO SÓDICO-FERRICO,Medicamentos Ambulatorios,PDSS 10.0,1
14144.0,CLARITROMICINA,Medicamentos Ambulatorios,PDSS 10.0,1
14145.0,CLENBUTEROL,Medicamentos Ambulatorios,PDSS 10.0,1
14146.0,CLINDAMICINA,Medicamentos Ambulatorios,PDSS 10.0,1
14147.0,CLOFAZIMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14148.0,CLOMIFENO,Medicamentos Ambulatorios,PDSS 10.0,1
14149.0,CLOMIPRAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14150.0,CLONIDINA,Medicamentos Ambulatorios,PDSS 10.0,1
14151.0,CLONIXINATO DE LISINA,Medicamentos Ambulatorios,PDSS 10.0,1
14152.0,CLOPIDOGREL,Medicamentos Ambulatorios,PDSS 10.0,1
14153.0,CLORAMBUCILO,Medicamentos Ambulatorios,PDSS 10.0,1
14154.0,CLORANFENICOL,Medicamentos Ambulatorios,PDSS 10.0,1
14155.0,CLORFENAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14156.0,CLORHEXIDINA,Medicamentos Ambulatorios,PDSS 10.0,1
14157.0,CLORMETINA,Medicamentos Ambulatorios,PDSS 10.0,1
14159.0,CLOROQUINA,Medicamentos Ambulatorios,PDSS 10.0,1
14160.0,CLOROXILENOL,Medicamentos Ambulatorios,PDSS 10.0,1
14161.0,CLORPROMAZINA,Medicamentos Ambulatorios,PDSS 10.0,1
14162.0,CLORTALIDONA,Medicamentos Ambulatorios,PDSS 10.0,1
14163.0,CLORTETRACICLINA,Medicamentos Ambulatorios,PDSS 10.0,1
14166.0,CLORURO SÓDICO (SOLUCIÓN SALINA NORMAL),Medicamentos Ambulatorios,PDSS 10.0,1
14167.0,CLOTRIMAZOL,Medicamentos Ambulatorios,PDSS 10.0,1
14168.0,CLOXACILINA,Medicamentos Ambulatorios,PDSS 10.0,1
14169.0,CLOZAPINA,Medicamentos Ambulatorios,PDSS 10.0,1
14170.0,CODEINA FOSFATO,Medicamentos Ambulatorios,PDSS 10.0,1
14171.0,COLCHICINA,Medicamentos Ambulatorios,PDSS 10.0,1
14172.0,COLESTIRAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14173.0,COMPLEJO B,Medicamentos Ambulatorios,PDSS 10.0,1
14175.0,DACARBACINA,Medicamentos Ambulatorios,PDSS 10.0,1
14176.0,DACTINOMICINA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
14177.0,DANTROLENO SÓDICO,Medicamentos Ambulatorios,PDSS 10.0,1
14178.0,DAPSONA,Medicamentos Ambulatorios,PDSS 10.0,1
14179.0,DARUNAVIR,Medicamentos Ambulatorios,PDSS 10.0,1
14180.0,DAUNORUBICINA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
14182.0,DEFLAZACORT,Medicamentos Ambulatorios,PDSS 10.0,1
14183.0,DESMOPRESINA,Medicamentos Ambulatorios,PDSS 10.0,1
14184.0,DEXAMETASONA,Medicamentos Ambulatorios,PDSS 10.0,1
14186.0,DEXTROMETORFANO,Medicamentos Ambulatorios,PDSS 10.0,1
14187.0,DEXTROSA + CLORURO SÓDICO,Medicamentos Ambulatorios,PDSS 10.0,1
14188.0,DEXTROSA CON RINGER,Medicamentos Ambulatorios,PDSS 10.0,1
14189.0,DIAZEPAM,Medicamentos Ambulatorios,PDSS 10.0,1
14190.0,DICLOFENACO,Medicamentos Ambulatorios,PDSS 10.0,1
14191.0,DICLOXACILINA,Medicamentos Ambulatorios,PDSS 10.0,1
14192.0,DIDANOSINA,Medicamentos Ambulatorios,PDSS 10.0,1
14193.0,DIETILCARBAMAZINA,Medicamentos Ambulatorios,PDSS 10.0,1
14195.0,DIFENHIDRAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14196.0,"DIFTÉRICO, TOS FERINA Y TETÁNICO (DTAP) - PERTUSIS ACELULAR",Prevención y Promoción,PDSS 10.0,1
14197.0,"DIFTÉRICO, TOS FERINA Y TETÁNICO (DTWP) - PERTUSIS DE CÉLULAS ENTERA",Prevención y Promoción,PDSS 10.0,1
14198.0,DIGOXINA,Medicamentos Ambulatorios,PDSS 10.0,1
14199.0,DILTIAZEM,Medicamentos Ambulatorios,PDSS 10.0,1
14200.0,DIMENHIDRINATO,Medicamentos Ambulatorios,PDSS 10.0,1
14202.0,DIMETICONA,Medicamentos Ambulatorios,PDSS 10.0,1
14203.0,DINITRATO DE ISOSORBIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14204.0,DISPOSITIVOS INTRAUTERINOS QUE CONTIENEN COBRE,Prevención y Promoción,PDSS 10.0,1
14205.0,DITRANOL (ANTRALINA),Medicamentos Ambulatorios,PDSS 10.0,1
14207.0,DOCETAXEL,Medicamentos Ambulatorios,PDSS 10.0,1
14209.0,DOXICICLINA,Medicamentos Ambulatorios,PDSS 10.0,1
14210.0,DOXORUBICINA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
14212.0,DT-ADULTO,Prevención y Promoción,PDSS 10.0,1
14213.0,DT-PEDIATRICA,Prevención y Promoción,PDSS 10.0,1
14214.0,DTWP-HIB (TETRA),Prevención y Promoción,PDSS 10.0,1
14215.0,DÚPLE VIRAL (SR),Prevención y Promoción,PDSS 10.0,1
14217.0,EFAVIRENZ,Medicamentos Ambulatorios,PDSS 10.0,1
14218.0,ELECTROLITOS,Medicamentos Ambulatorios,PDSS 10.0,1
14219.0,ELEMENTOS TRAZA PARA NUTRICIÓN PARENTERAL,Medicamentos Ambulatorios,PDSS 10.0,1
14220.0,EMTRICITABINA,Medicamentos Ambulatorios,PDSS 10.0,1
14221.0,EMTRICITABINA + TENOFOVIR,Medicamentos Ambulatorios,PDSS 10.0,1
14222.0,ENALAPRIL,Medicamentos Ambulatorios,PDSS 10.0,1
14224.0,ENOXAPARINA,Medicamentos Ambulatorios,PDSS 10.0,1
14226.0,ERGOCALCIFEROL (VITAMINA D),Medicamentos Ambulatorios,PDSS 10.0,1
14227.0,ERGOMETRINA HIDROMALEATO,Medicamentos Ambulatorios,PDSS 10.0,1
14228.0,ERGOTAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14229.0,ERITROMICINA,Medicamentos Ambulatorios,PDSS 10.0,1
14230.0,ERITROPOYETINA,Medicamentos Ambulatorios,PDSS 10.0,1
14231.0,ESPIRONOLACTONA,Medicamentos Ambulatorios,PDSS 10.0,1
14232.0,ESTAVUDINA,Medicamentos Ambulatorios,PDSS 10.0,1
14233.0,ESTRADIOL,Medicamentos Ambulatorios,PDSS 10.0,1
14234.0,ESTRADIOL + NORGESTREL,Medicamentos Ambulatorios,PDSS 10.0,1
14235.0,ESTREPTOMICINA,Medicamentos Ambulatorios,PDSS 10.0,1
14237.0,ESTROGENOS CONJUGADOS,Medicamentos Ambulatorios,PDSS 10.0,1
14238.0,ETAMBUTOL CLORHIDRATO,Medicamentos Ambulatorios,PDSS 10.0,1
14240.0,ETILADRIANOL O ETILEFRINA,Medicamentos Ambulatorios,PDSS 10.0,1
14241.0,ETINILESTRADIOL,Medicamentos Ambulatorios,PDSS 10.0,1
14242.0,ETINILESTRADIOL + LEVONORGESTREL,Medicamentos Ambulatorios,PDSS 10.0,1
14243.0,ETIONAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14244.0,ETOPOSIDO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
14245.0,EVEROLIMUS,Medicamentos Ambulatorios,PDSS 10.0,1
14246.0,FACTOR IX COMPLEJO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
14247.0,FACTOR VIII,Medicamentos Ambulatorios,PDSS 10.0,1
14248.0,FAMOTIDINA,Medicamentos Ambulatorios,PDSS 10.0,1
14249.0,FENILEFRINA,Medicamentos Ambulatorios,PDSS 10.0,1
14250.0,FENITOÍNA,Medicamentos Ambulatorios,PDSS 10.0,1
14251.0,FENOBARBITAL,Medicamentos Ambulatorios,PDSS 10.0,1
14252.0,FENOFIBRATO,Medicamentos Ambulatorios,PDSS 10.0,1
14254.0,FENTANILO,Medicamentos Ambulatorios,PDSS 10.0,1
14255.0,FILGRASTIM,Medicamentos Ambulatorios,PDSS 10.0,1
14256.0,FINASTERIDE,Medicamentos Ambulatorios,PDSS 10.0,1
14258.0,FITOMENADIONA (VITAMINA K),Medicamentos Ambulatorios,PDSS 10.0,1
14259.0,FLUCONAZOL,Medicamentos Ambulatorios,PDSS 10.0,1
14261.0,FLUFENAZINA,Medicamentos Ambulatorios,PDSS 10.0,1
14263.0,FLUORESCEÍNA,Medicamentos Ambulatorios,PDSS 10.0,1
14264.0,FLUOROURACILO,Medicamentos Ambulatorios,PDSS 10.0,1
14265.0,FLUORURO SÓDICO,Medicamentos Ambulatorios,PDSS 10.0,1
14266.0,FLUOXETINA,Medicamentos Ambulatorios,PDSS 10.0,1
14267.0,FLUTAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14269.0,FOSFATO SÓDICO,Medicamentos Ambulatorios,PDSS 10.0,1
14270.0,FOSFOMICINA,Medicamentos Ambulatorios,PDSS 10.0,1
14271.0,FUROSEMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14272.0,GABAPENTINA,Medicamentos Ambulatorios,PDSS 10.0,1
14273.0,GEMFIBROZILO,Medicamentos Ambulatorios,PDSS 10.0,1
14274.0,GENTAMICINA,Medicamentos Ambulatorios,PDSS 10.0,1
14275.0,GLIBENCLAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14276.0,GLICOPIRRONIO BROMURO,Medicamentos Ambulatorios,PDSS 10.0,1
14279.0,GLUCOSA (DEXTROSA),Medicamentos Ambulatorios,PDSS 10.0,1
14280.0,GLUCOSA CON CLORURO SÓDICO (DEXTROSA CON SOLUCIÓN SALINA NORMAL),Medicamentos Ambulatorios,PDSS 10.0,1
14281.0,GLUTAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14283.0,GONADOTROPINA CORIÓNICA HUMANA,Medicamentos Ambulatorios,PDSS 10.0,1
14284.0,GOSERELINA,Medicamentos Ambulatorios,PDSS 10.0,1
14285.0,GRANISETRON,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
14286.0,GRISEOFULVINA,Medicamentos Ambulatorios,PDSS 10.0,1
14287.0,HALOPERIDOL,Medicamentos Ambulatorios,PDSS 10.0,1
14289.0,HEPARINA SÓDICA,Medicamentos Ambulatorios,PDSS 10.0,1
14290.0,HEXACIANOFERRATO (II) FERRICO DE POTASIO 2H20 (AZUL DE PRUSIA),Medicamentos Ambulatorios,PDSS 10.0,1
14291.0,HIDRALAZINA,Medicamentos Ambulatorios,PDSS 10.0,1
14292.0,HIDRATO DE CLORAL,Medicamentos Ambulatorios,PDSS 10.0,1
14293.0,HIDROCLOROTIAZIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14294.0,HIDROCORTISONA,Medicamentos Ambulatorios,PDSS 10.0,1
14295.0,HIDROXICLOROQUINA SULFATO,Medicamentos Ambulatorios,PDSS 10.0,1
14296.0,HIDROXICOBALAMINA (VIT. B12),Medicamentos Ambulatorios,PDSS 10.0,1
14297.0,HIDROXIPROGESTERONA,Medicamentos Ambulatorios,PDSS 10.0,1
14298.0,HIDROXIUREA,Medicamentos Ambulatorios,PDSS 10.0,1
14299.0,HIDROXIZINA,Medicamentos Ambulatorios,PDSS 10.0,1
14300.0,HIERRO DEXTRANO,Medicamentos Ambulatorios,PDSS 10.0,1
14301.0,HIERRO SACAROSA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
14303.0,HOMATROPINA,Medicamentos Ambulatorios,PDSS 10.0,1
14304.0,IBUPROFENO,Medicamentos Ambulatorios,PDSS 10.0,1
14305.0,IDOXURIDINA,Medicamentos Ambulatorios,PDSS 10.0,1
14306.0,IFOSFAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14307.0,IMATINIB,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
14308.0,IMIPEMEM MONOHIDRATO + CILASTATINA COMO SAL SÓDICA,Medicamentos Ambulatorios,PDSS 10.0,1
14309.0,IMIPRAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14310.0,IMPLANTES LIBERADORES DE LEVONORGESTREL,Medicamentos Ambulatorios,PDSS 10.0,1
14311.0,INDOMETACINA,Medicamentos Ambulatorios,PDSS 10.0,1
14312.0,INFLUENZA EST HEMISFERIO NORTE AÑO ADULTO,Prevención y Promoción,PDSS 10.0,1
14313.0,INFLUENZA EST. HEMISFERIO NORTE (AÑO) - PED.,Prevención y Promoción,PDSS 10.0,1
14314.0,INFLUENZA EST. HEMISFERIO SUR (AÑO)- ADULTO.,Prevención y Promoción,PDSS 10.0,1
14315.0,INFLUENZA EST. HEMISFERIO SUR (AÑO)- PEDIATRICO,Prevención y Promoción,PDSS 10.0,1
14316.0,INMUNOGLOBULINA ANTIRRABICA HUMANA,Prevención y Promoción,PDSS 10.0,1
14317.0,INMUNOGLOBULINA ANTI-D (FACTOR RH),Hospitalización,PDSS 10.0,1
14318.0,INMUNOGLOBULINA ANTI-HEPATITIS. B,Prevención y Promoción,PDSS 10.0,1
14319.0,INMUNOGLOBULINA HUMANA INESPECIFICA,Medicamentos Ambulatorios,PDSS 10.0,1
14320.0,INMUNOGLOBULINA TETÁNICA,Prevención y Promoción,PDSS 10.0,1
14321.0,INSULINA DE ACCIÓN INTERMEDIA NPH,Medicamentos Ambulatorios,PDSS 10.0,1
14323.0,INSULINA MIXTA 70/30 HUMANA,Medicamentos Ambulatorios,PDSS 10.0,1
14325.0,IOHEXOL,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
14326.0,IOPAMIDOL,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
14328.0,ISETIONATO DE PENTAMIDINA,Medicamentos Ambulatorios,PDSS 10.0,1
14330.0,ISONIACIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14331.0,ISONIAZIDA + RIFAMPICINA,Medicamentos Ambulatorios,PDSS 10.0,1
14332.0,ISOPRENALINA,Medicamentos Ambulatorios,PDSS 10.0,1
14333.0,ISOXSUPRINA,Medicamentos Ambulatorios,PDSS 10.0,1
14334.0,ITRACONAZOL,Medicamentos Ambulatorios,PDSS 10.0,1
14335.0,IVERMECTINA,Medicamentos Ambulatorios,PDSS 10.0,1
14338.0,JABON DE AVENA,Medicamentos Ambulatorios,PDSS 10.0,1
14339.0,JABON DE AZUFRE,Medicamentos Ambulatorios,PDSS 10.0,1
14341.0,JOSAMICINA,Medicamentos Ambulatorios,PDSS 10.0,1
14344.0,KETOCONAZOL,Medicamentos Ambulatorios,PDSS 10.0,1
14345.0,KETOROLACO,Medicamentos Ambulatorios,PDSS 10.0,1
14347.0,L ASPARAGINASA,Medicamentos Ambulatorios,PDSS 10.0,1
14348.0,LACTATO DE RINGER (HARTMANN),Medicamentos Ambulatorios,PDSS 10.0,1
14349.0,LACTULOSA,Medicamentos Ambulatorios,PDSS 10.0,1
14350.0,LAMIVUDINA,Medicamentos Ambulatorios,PDSS 10.0,1
14351.0,LAMIVUDINA + ABACAVIR,Medicamentos Ambulatorios,PDSS 10.0,1
14354.0,LAMIVUDINA MAS ZIDOVUDINA MAS NEVIRAPINA,Medicamentos Ambulatorios,PDSS 10.0,1
14355.0,LATANOPROST,Medicamentos Ambulatorios,PDSS 10.0,1
14356.0,LEUCOVORIN,Medicamentos Ambulatorios,PDSS 10.0,1
14357.0,LEUPRORELIN LEUPROLIDE,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
14358.0,LEVAMISOL,Medicamentos Ambulatorios,PDSS 10.0,1
14360.0,LEVODOPA + CARBIDOPA,Medicamentos Ambulatorios,PDSS 10.0,1
14361.0,LEVOFLOXACINO,Medicamentos Ambulatorios,PDSS 10.0,1
14362.0,LEVONORGESTREL,Medicamentos Ambulatorios,PDSS 10.0,1
14363.0,LEVOTIROXINA,Medicamentos Ambulatorios,PDSS 10.0,1
14364.0,LIDOCAÍNA,Medicamentos Ambulatorios,PDSS 10.0,1
14367.0,LÍPIDOS,Medicamentos Ambulatorios,PDSS 10.0,1
14368.0,LISINA,Medicamentos Ambulatorios,PDSS 10.0,1
14369.0,LISINOPRIL,Medicamentos Ambulatorios,PDSS 10.0,1
14370.0,LOCION DE CALAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14371.0,LOPERAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14372.0,LOPINAVIR + RITONAVIR,Medicamentos Ambulatorios,PDSS 10.0,1
14373.0,LORATADINA,Medicamentos Ambulatorios,PDSS 10.0,1
14374.0,LORAZEPAM,Medicamentos Ambulatorios,PDSS 10.0,1
14375.0,LOSARTAN,Medicamentos Ambulatorios,PDSS 10.0,1
14376.0,MAGNESIO HIDRÓXIDO,Medicamentos Ambulatorios,PDSS 10.0,1
14378.0,MEBENDAZOL,Medicamentos Ambulatorios,PDSS 10.0,1
14379.0,MECLORETAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14380.0,MECOBALAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14381.0,MEDROXIPROGESTERONA,Medicamentos Ambulatorios,PDSS 10.0,1
14382.0,MELFALAN,Medicamentos Ambulatorios,PDSS 10.0,1
14383.0,MELOXICAM,Medicamentos Ambulatorios,PDSS 10.0,1
14384.0,MEPERIDINA (CLORHIDRATO DE PETIDINA),Medicamentos Ambulatorios,PDSS 10.0,1
14385.0,MERCAPTOPURINA,Medicamentos Ambulatorios,PDSS 10.0,1
14386.0,MEROPENEM,Medicamentos Ambulatorios,PDSS 10.0,1
14387.0,MESNA,Medicamentos Ambulatorios,PDSS 10.0,1
14388.0,METAMIZOL,Medicamentos Ambulatorios,PDSS 10.0,1
14389.0,METFORMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14391.0,METILPREDNISOLONA,Medicamentos Ambulatorios,PDSS 10.0,1
14392.0,METILROSANILINA CLORURO (VIOLETA DE GENCIANA),Medicamentos Ambulatorios,PDSS 10.0,1
14393.0,METIMAZOL (TIAMAZOL),Medicamentos Ambulatorios,PDSS 10.0,1
14394.0,METOCLOPRAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14395.0,METOPROLOL,Medicamentos Ambulatorios,PDSS 10.0,1
14396.0,METOTREXATO,Medicamentos Ambulatorios,PDSS 10.0,1
14397.0,METRONIDAZOL,Medicamentos Ambulatorios,PDSS 10.0,1
14398.0,METRONIDAZOL + DIYODOHIDROXIQUINOLEINA,Medicamentos Ambulatorios,PDSS 10.0,1
14399.0,METRONIDAZOL BENZOATO,Medicamentos Ambulatorios,PDSS 10.0,1
14400.0,MIANSERINA,Medicamentos Ambulatorios,PDSS 10.0,1
14401.0,MICOFENOLATO DE MOFETILO,Medicamentos Ambulatorios,PDSS 10.0,1
14402.0,MIDAZOLAM,Medicamentos Ambulatorios,PDSS 10.0,1
14403.0,MIRTAZAPINA,Medicamentos Ambulatorios,PDSS 10.0,1
14404.0,MISOPROSTOL,Medicamentos Ambulatorios,PDSS 10.0,1
14405.0,MITOMICINA C,Medicamentos Ambulatorios,PDSS 10.0,1
14406.0,MONONITRATO DE ISOSORBIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14407.0,MULTIVITAMINAS ADULTOS,Medicamentos Ambulatorios,PDSS 10.0,1
14408.0,MULTIVITAMINAS PEDIÁTRICAS MÁS FLÚOR,Medicamentos Ambulatorios,PDSS 10.0,1
14409.0,MULTIVITAMINAS PRENATALES,Medicamentos Ambulatorios,PDSS 10.0,1
14410.0,MUPIROCINA COMO SAL SÓDICA,Medicamentos Ambulatorios,PDSS 10.0,1
14411.0,N-ACETILCISTEINA,Medicamentos Ambulatorios,PDSS 10.0,1
14412.0,NADROPARINA,Medicamentos Ambulatorios,PDSS 10.0,1
14413.0,NAFAZOLINA,Medicamentos Ambulatorios,PDSS 10.0,1
14416.0,NAPROXENO,Medicamentos Ambulatorios,PDSS 10.0,1
14418.0,NEUMO-CONJUGADA - 10 VALENTE,Prevención y Promoción,PDSS 10.0,1
14419.0,NEUMO-CONJUGADA - 13 VALENTE,Prevención y Promoción,PDSS 10.0,1
14420.0,NEUMOCOCO NO CONJUGADO ADULTO 23,Prevención y Promoción,PDSS 10.0,1
14421.0,NEVIRAPINA,Medicamentos Ambulatorios,PDSS 10.0,1
14422.0,NICLOSAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14423.0,NICOTINAMIDA (VITAMINA B3),Medicamentos Ambulatorios,PDSS 10.0,1
14424.0,NIFEDIPINA,Medicamentos Ambulatorios,PDSS 10.0,1
14425.0,NISTATINA,Medicamentos Ambulatorios,PDSS 10.0,1
14426.0,NITRATO DE PLATA,Medicamentos Ambulatorios,PDSS 10.0,1
14427.0,NITRAZEPAN,Medicamentos Ambulatorios,PDSS 10.0,1
14429.0,NITROFURANTOÍNA,Medicamentos Ambulatorios,PDSS 10.0,1
14430.0,NITROFURAZONA,Medicamentos Ambulatorios,PDSS 10.0,1
14433.0,NORETISTERONA,Medicamentos Ambulatorios,PDSS 10.0,1
14434.0,OFLOXACINO,Medicamentos Ambulatorios,PDSS 10.0,1
14435.0,OLANZAPINA,Medicamentos Ambulatorios,PDSS 10.0,1
14436.0,OMEPRAZOL,Medicamentos Ambulatorios,PDSS 10.0,1
14437.0,ONDANSETRON,Medicamentos Ambulatorios,PDSS 10.0,1
14438.0,OXACILINA,Medicamentos Ambulatorios,PDSS 10.0,1
14439.0,OXALIPLATINO,Medicamentos Ambulatorios,PDSS 10.0,1
14441.0,OXIDO DE ZINC,Medicamentos Ambulatorios,PDSS 10.0,1
14444.0,OXITETRACICLINA,Medicamentos Ambulatorios,PDSS 10.0,1
14446.0,PACLITAXEL,Medicamentos Ambulatorios,PDSS 10.0,1
14447.0,PANCURONIO,Medicamentos Ambulatorios,PDSS 10.0,1
14448.0,PAPERAS (PAROTIDITIS) VACUNA,Prevención y Promoción,PDSS 10.0,1
14449.0,PAPILOMA VIRUS HUMANO (HPV) - BIVALENTE,Prevención y Promoción,PDSS 10.0,1
14450.0,PAPILOMA VIRUS HUMANO (HPV) - TETRAVALENTE,Prevención y Promoción,PDSS 10.0,1
14451.0,PARACETAMOL,Medicamentos Ambulatorios,PDSS 10.0,1
14452.0,PENICILAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14453.0,PENICILINA G BENZATINA,Medicamentos Ambulatorios,PDSS 10.0,1
14454.0,PENICILINA G CRISTALINA (BENCILPENICILINA),Medicamentos Ambulatorios,PDSS 10.0,1
14455.0,PENICILINA G PROCAINÍCA (BENCILPENICILINA PROCAINA),Medicamentos Ambulatorios,PDSS 10.0,1
14456.0,PENTAMIDINA (ISETIONATO DE PENTAMIDINA),Medicamentos Ambulatorios,PDSS 10.0,1
14457.0,PENTAZOCINA,Medicamentos Ambulatorios,PDSS 10.0,1
14458.0,PERMANGANATO POTÁSICO,Medicamentos Ambulatorios,PDSS 10.0,1
14459.0,PERMETRINA,Medicamentos Ambulatorios,PDSS 10.0,1
14460.0,PERÓXIDO DE BENZOILO,Medicamentos Ambulatorios,PDSS 10.0,1
14461.0,PETIDINA (MEPERIDINA),Medicamentos Ambulatorios,PDSS 10.0,1
14462.0,PICOSULFATO SÓDICO,Medicamentos Ambulatorios,PDSS 10.0,1
14463.0,PILOCARPINA,Medicamentos Ambulatorios,PDSS 10.0,1
14464.0,PIPERAZINA,Medicamentos Ambulatorios,PDSS 10.0,1
14465.0,PIRACETAM,Medicamentos Ambulatorios,PDSS 10.0,1
14466.0,PIRANTEL,Medicamentos Ambulatorios,PDSS 10.0,1
14467.0,PIRAZINAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14468.0,PIRIDOSTIGMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14469.0,PIRIDOXINA VITAMINA B6,Medicamentos Ambulatorios,PDSS 10.0,1
14470.0,PIRIMETAMINA,Medicamentos Ambulatorios,PDSS 10.0,1
14471.0,PIROXICAM,Medicamentos Ambulatorios,PDSS 10.0,1
14473.0,POTASIO GLUCONATO,Medicamentos Ambulatorios,PDSS 10.0,1
14475.0,POVIDONA YODADA,Medicamentos Ambulatorios,PDSS 10.0,1
14477.0,PRAMIVERINA,Medicamentos Ambulatorios,PDSS 10.0,1
14478.0,PRAZICUANTEL,Medicamentos Ambulatorios,PDSS 10.0,1
14479.0,PRAZOSINA,Medicamentos Ambulatorios,PDSS 10.0,1
14480.0,PREDNISOLONA,Medicamentos Ambulatorios,PDSS 10.0,1
14481.0,PREDNISONA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
14482.0,PREGABALINA,Medicamentos Ambulatorios,PDSS 10.0,1
14483.0,PRESERVATIVO FEMENINO,Prevención y Promoción,PDSS 10.0,1
14484.0,PRESERVATIVO MASCULINO,Prevención y Promoción,PDSS 10.0,1
14485.0,PRIMAQUINA,Medicamentos Ambulatorios,PDSS 10.0,1
14486.0,PROCAINAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14487.0,PROCARBAZINA,Medicamentos Ambulatorios,PDSS 10.0,1
14488.0,PROCICLIDINA,Medicamentos Ambulatorios,PDSS 10.0,1
14489.0,PROGESTERONA,Medicamentos Ambulatorios,PDSS 10.0,1
14490.0,PROGUANIL,Medicamentos Ambulatorios,PDSS 10.0,1
14491.0,PROMETAZINA,Medicamentos Ambulatorios,PDSS 10.0,1
14492.0,PROPAFENONA,Medicamentos Ambulatorios,PDSS 10.0,1
14493.0,PROPILIODONA,Medicamentos Ambulatorios,PDSS 10.0,1
14494.0,PROPILTIOURACILO,Medicamentos Ambulatorios,PDSS 10.0,1
14495.0,PROPILURACILO,Medicamentos Ambulatorios,PDSS 10.0,1
14497.0,PROPRANOLOL,Medicamentos Ambulatorios,PDSS 10.0,1
14499.0,PROTIONAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14500.0,QUETIAPINA,Medicamentos Ambulatorios,PDSS 10.0,1
14501.0,QUINFAMIDA,Medicamentos Ambulatorios,PDSS 10.0,1
14502.0,QUINIDINA,Medicamentos Ambulatorios,PDSS 10.0,1
14503.0,QUININA,Medicamentos Ambulatorios,PDSS 10.0,1
14504.0,RALTEGRAVIR,Medicamentos Ambulatorios,PDSS 10.0,1
14505.0,RAMIPRIL,Medicamentos Ambulatorios,PDSS 10.0,1
14506.0,RANITIDINA,Medicamentos Ambulatorios,PDSS 10.0,1
14507.0,RESINA DE PODOFILO,Medicamentos Ambulatorios,PDSS 10.0,1
14508.0,RESORCINA,Medicamentos Ambulatorios,PDSS 10.0,1
14509.0,RETINOL (VIT. A),Medicamentos Ambulatorios,PDSS 10.0,1
14510.0,RIBOFLAVINA VITAMINA B2,Medicamentos Ambulatorios,PDSS 10.0,1
14511.0,RIFABUTINA,Medicamentos Ambulatorios,PDSS 10.0,1
